user_id,activity_id,rating
266,318,4
266,55,5
266,235,3
266,414,3
266,182,3
266,90,5
266,491,3
266,199,4
266,418,4
266,440,4
266,249,4
266,97,2
266,497,3
266,360,4
266,306,1
266,99,3
267,476,5
267,37,4
267,343,5
267,184,5
267,130,3
267,445,3
267,15,4
267,449,4
267,138,5
267,127,3
267,4,4
267,74,3
267,390,2
267,496,3
267,243,2
267,175,2
267,12,3
268,331,5
268,273,5
268,404,4
268,246,4
268,395,4
268,447,4
268,208,4
268,197,3
268,284,3
268,387,3
268,373,3
268,396,5
268,387,4
268,373,5
268,327,5
268,3,5
268,294,5
268,34,2
268,459,3
268,257,2
269,11,4
269,17,5
269,246,4
269,193,3
269,261,5
269,71,4
269,205,4
269,244,3
269,83,4
269,448,5
269,193,5
269,420,4
269,390,4
269,259,4
269,454,3
269,351,4
269,449,2
269,282,2
269,474,5
269,332,1
269,198,2
270,311,3
270,286,3
270,266,4
270,470,4
270,236,3
270,460,3
270,312,4
270,496,4
270,285,4
270,1,4
270,477,4
270,341,4
270,250,5
270,214,5
270,231,3
270,89,1
270,70,4
270,449,1
270,443,2
270,133,1
270,165,3
270,78,3
271,444,5
271,491,3
271,430,5
271,322,5
271,298,5
271,392,4
271,449,4
271,434,5
271,452,4
271,26,5
271,283,4
271,256,4
271,57,4
271,159,1
271,135,1
271,11,4
271,305,2
272,27,5
272,480,5
272,203,5
272,299,5
272,141,5
272,199,5
272,461,4
272,476,5
272,432,5
272,278,5
272,308,4
272,69,3
272,396,1
272,82,5
272,194,3
272,431,2
273,96,5
273,194,4
273,384,4
273,290,4
273,25,4
273,446,3
273,387,3
273,346,4
273,92,4
273,11,5
273,484,3
273,88,4
273,116,4
273,470,3
273,76,4
273,108,3
273,159,5
273,437,4
273,326,4
273,197,3
273,198,2
273,196,3
273,62,3
273,93,2
273,202,1
273,120,3
273,348,3
273,385,2
273,115,3
274,396,4
274,366,5
274,455,4
274,366,4
274,255,5
274,459,5
274,74,5
274,242,3
274,384,3
274,469,4
274,75,4
274,432,2
274,442,4
274,287,3
274,361,3
274,482,3
275,339,5
275,269,4
275,397,4
275,207,5
275,241,5
275,311,4
275,249,4
275,236,3
275,105,4
275,397,3
275,54,4
275,433,3
275,222,3
275,65,1
275,33,4
275,117,2
275,348,3
275,81,4
276,232,3
276,225,3
276,46,4
276,207,5
276,295,4
276,157,3
276,14,5
276,489,5
276,339,3
276,323,5
276,346,4
276,108,4
276,252,4
276,315,4
276,437,4
276,45,4
276,399,4
276,327,5
276,75,5
276,279,4
276,281,3
276,445,3
276,10,4
276,354,3
276,9,3
276,240,2
276,35,3
276,245,3
276,324,5
276,18,3
277,165,4
277,487,5
277,115,5
277,359,4
277,159,4
277,239,3
277,499,4
277,82,4
277,220,4
277,11,4
277,8,4
277,115,5
277,383,5
277,28,4
277,90,3
277,368,3
277,196,2
277,59,2
277,364,2
277,302,2
277,170,2
278,409,4
278,310,4
278,303,3
278,236,4
278,257,3
278,484,3
278,36,4
278,391,5
278,31,3
278,128,4
278,217,4
278,286,4
278,254,3
278,400,5
278,234,3
278,245,3
278,428,1
278,169,3
278,480,4
278,182,2
279,474,3
279,475,4
279,240,4
279,442,3
279,212,4
279,120,4
279,278,4
279,277,4
279,213,4
279,4,5
279,434,5
279,210,4
279,407,4
279,250,3
279,397,4
279,404,3
279,494,4
279,285,3
280,49,5
280,146,4
280,142,5
280,283,4
280,49,3
280,154,5
280,216,3
280,47,5
280,471,3
280,221,4
280,160,5
280,59,5
280,430,4
280,408,5
280,439,3
280,288,5
280,361,4
280,26,3
280,293,4
280,120,3
280,227,4
280,380,2
280,326,3
280,38,5
280,347,1
280,455,3
280,349,3
280,332,5
280,435,3
280,248,3
281,479,5
281,367,4
281,107,5
281,468,4
281,473,4
281,146,4
281,264,4
281,302,4
281,111,3
281,26,3
281,346,3
281,269,3
281,190,2
281,61,5
281,165,3
282,128,4
282,395,3
282,248,4
282,359,4
282,419,4
282,415,5
282,70,4
282,373,4
282,395,5
282,284,3
282,382,4
282,66,5
282,74,3
282,384,4
282,492,5
282,156,4
282,173,3
282,187,5
282,176,2
282,377,1
282,95,4
282,413,4
282,319,3
283,92,4
283,159,4
283,92,4
283,9,4
283,448,5
283,64,4
283,197,3
283,481,4
283,261,4
283,463,5
283,401,4
283,344,5
283,373,4
283,82,3
283,283,3
283,46,4
283,2,3
283,405,2
283,461,1
283,473,3
283,196,2
284,38,5
284,288,5
284,291,4
284,35,4
284,328,4
284,500,5
284,210,4
284,394,5
284,453,4
284,240,4
284,333,4
284,410,4
284,107,5
284,58,4
284,463,5
284,86,4
284,262,3
284,207,4
284,245,3
284,28,3
285,391,5
285,485,4
285,188,4
285,202,4
285,383,3
285,60,4
285,161,4
285,165,5
285,424,5
285,209,4
285,171,5
285,143,3
285,78,4
285,401,4
285,255,2
285,5,4
285,208,2
285,491,4
285,111,3
285,318,1
285,415,4
286,420,4
286,80,3
286,14,5
286,14,3
286,82,3
286,275,4
286,331,3
286,253,3
286,262,4
286,366,3
286,249,2
286,177,1
286,42,2
286,362,4
286,464,4
287,352,4
287,426,3
287,346,4
287,250,3
287,186,4
287,200,4
287,175,4
287,159,3
287,159,5
287,254,5
287,73,5
287,332,4
287,355,5
287,470,4
287,312,4
287,224,3
287,121,4
287,316,3
287,143,5
287,470,3
287,135,4
287,338,3
287,375,3
287,401,3
287,449,2
287,439,4
287,10,3
287,141,3
287,495,4
287,369,4
288,232,4
288,455,5
288,174,4
288,388,5
288,267,5
288,306,5
288,399,4
288,261,5
288,32,4
288,181,5
288,497,4
288,311,2
288,362,3
288,474,3
288,398,3
288,119,3
288,424,3
289,262,5
289,256,5
289,20,4
289,254,5
289,462,4
289,486,3
289,381,3
289,86,5
289,151,5
289,360,4
289,159,5
289,5,4
289,373,4
289,104,3
289,193,5
289,79,3
289,75,4
289,66,4
289,53,4
289,370,4
289,487,2
289,441,5
289,125,3
289,114,3
289,99,4
289,477,3
289,294,5
289,297,2
289,258,1
290,392,5
290,42,3
290,2,4
290,138,4
290,328,4
290,39,3
290,417,3
290,145,3
290,313,4
290,204,3
290,81,4
290,238,3
290,154,4
290,1,3
290,236,5
290,96,5
290,409,2
290,426,3
290,34,1
290,272,5
290,448,3
291,102,4
291,320,3
291,66,5
291,137,5
291,80,5
291,448,5
291,25,3
291,399,5
291,346,4
291,300,3
291,246,5
291,243,4
291,26,3
291,81,2
291,47,3
291,167,3
291,390,3
291,348,1
292,224,4
292,333,4
292,282,4
292,101,4
292,198,5
292,175,4
292,303,5
292,231,5
292,355,4
292,30,5
292,310,5
292,474,3
292,14,3
292,292,3
292,281,3
293,43,4
293,4,5
293,392,4
293,491,3
293,283,4
293,176,5
293,322,4
293,468,5
293,50,4
293,40,4
293,493,5
293,107,4
293,142,5
293,237,5
293,287,5
293,317,3
293,147,4
293,198,4
293,379,3
293,314,3
293,256,2
293,309,2
293,76,3
293,162,2
293,224,2
294,410,5
294,302,3
294,351,4
294,238,3
294,309,5
294,461,4
294,313,5
294,305,4
294,44,5
294,304,4
294,301,4
294,376,3
294,26,4
294,47,5
294,277,4
294,302,4
294,140,5
294,212,4
294,313,5
294,376,3
294,308,5
294,69,1
294,152,3
294,202,3
294,312,3
294,116,3
294,266,3
294,495,5
294,273,5
294,124,5
295,239,4
295,390,5
295,60,4
295,226,3
295,187,4
295,17,4
295,431,5
295,106,5
295,57,4
295,53,3
295,206,3
295,16,5
295,424,5
295,323,4
295,380,4
295,60,5
295,349,5
295,187,4
295,301,4
295,110,3
295,312,2
295,131,3
295,254,2
295,247,2
295,488,3
295,488,3
295,305,3
296,153,4
296,417,3
296,489,5
296,204,4
296,285,5
296,249,4
296,1,4
296,76,5
296,85,5
296,13,3
296,87,3
296,290,3
296,84,3
296,205,3
296,362,3
297,343,4
297,398,4
297,277,4
297,146,5
297,264,5
297,247,3
297,493,4
297,314,4
297,283,4
297,166,4
297,155,3
297,268,2
297,126,5
297,487,3
297,12,3
298,243,4
298,344,4
298,388,4
298,82,5
298,121,5
298,380,4
298,143,5
298,242,4
298,143,5
298,121,3
298,384,4
298,359,5
298,251,4
298,121,5
298,360,4
298,388,4
298,169,3
298,207,5
298,109,2
298,84,3
298,500,4
298,465,5
298,345,4
299,498,3
299,438,5
299,165,4
299,332,5
299,447,4
299,262,4
299,381,4
299,100,5
299,192,4
299,135,5
299,70,4
299,53,4
299,259,5
299,359,3
299,382,4
299,486,4
299,212,3
299,255,3
299,449,3
299,402,2
299,352,4
299,111,5
299,238,3
300,492,4
300,163,4
300,281,5
300,165,4
300,243,3
300,263,4
300,74,5
300,382,3
300,254,4
300,66,4
300,86,3
300,280,5
300,208,4
300,395,4
300,189,5
300,300,4
300,163,5
300,455,4
300,233,4
300,484,4
300,479,1
300,99,4
300,457,3
300,470,1
300,271,3
300,212,1
301,334,4
301,219,5
301,53,4
301,46,3
301,168,3
301,208,5
301,419,5
301,208,4
301,25,4
301,384,5
301,420,4
301,230,5
301,107,4
301,335,3
301,182,3
301,368,2
301,69,2
301,93,4
302,28,5
302,51,4
302,395,4
302,25,4
302,118,3
302,441,4
302,171,5
302,380,5
302,28,4
302,220,4
302,187,4
302,274,4
302,386,4
302,187,4
302,399,5
302,206,5
302,384,4
302,175,2
302,123,2
302,101,3
302,63,4
302,282,5
302,500,3
303,469,4
303,136,5
303,58,5
303,229,5
303,101,4
303,445,4
303,139,4
303,433,3
303,437,4
303,21,4
303,175,4
303,153,3
303,466,3
303,13,4
303,295,4
303,201,5
303,496,4
303,340,3
303,52,2
303,5,2
303,19,4
303,230,4
303,493,2
303,473,3
303,386,5
303,117,3
304,384,4
304,254,4
304,126,4
304,438,5
304,399,5
304,388,3
304,220,4
304,380,4
304,489,5
304,404,4
304,366,4
304,327,3
304,397,4
304,128,3
304,232,5
304,372,5
304,498,4
304,158,4
304,89,4
304,6,2
304,369,2
304,369,5
304,328,4
304,103,4
304,340,2
304,169,2
304,422,1
305,33,4
305,145,5
305,406,4
305,154,3
305,292,4
305,439,4
305,461,5
305,19,4
305,392,4
305,330,4
305,452,4
305,336,4
305,196,5
305,245,3
305,267,2
305,5,4
305,384,1
305,79,2
305,380,3
306,487,5
306,239,4
306,134,5
306,52,3
306,197,5
306,220,3
306,143,4
306,117,5
306,273,4
306,115,3
306,259,5
306,239,4
306,45,4
306,391,3
306,87,4
306,165,3
306,82,5
306,381,3
306,36,4
306,73,2
306,76,4
306,322,3
306,387,4
306,169,2
306,312,4
307,159,5
307,84,5
307,25,4
307,189,4
307,329,5
307,399,4
307,265,3
307,359,3
307,300,3
307,158,4
307,171,5
307,446,3
307,133,3
307,358,5
307,483,4
307,89,3
307,203,2
308,269,5
308,178,4
308,397,3
308,124,5
308,36,3
308,409,5
308,373,5
308,66,4
308,316,3
308,108,4
308,186,4
308,394,5
308,364,3
308,9,2
308,18,3
308,19,4
308,199,3
309,344,5
309,295,5
309,159,4
309,178,3
309,339,3
309,179,4
309,193,5
309,20,4
309,7,4
309,400,5
309,393,5
309,403,3
309,266,3
309,262,3
309,223,5
309,217,5
309,11,4
309,294,3
309,404,4
309,7,4
309,409,4
309,276,2
309,271,1
309,474,4
309,112,2
309,418,3
309,50,2
309,349,4
309,481,3
309,19,5
310,302,5
310,173,4
310,42,4
310,160,4
310,442,3
310,430,5
310,454,5
310,444,5
310,472,4
310,177,4
310,440,3
310,283,4
310,453,4
310,367,4
310,374,5
310,432,3
310,120,3
310,233,3
310,294,2
310,345,1
310,403,3
310,275,3
310,31,2
310,415,4
310,109,2
310,409,3
310,252,3
311,133,4
311,114,5
311,142,4
311,367,3
311,81,4
311,476,4
311,461,4
311,442,3
311,185,4
311,308,3
311,354,4
311,411,4
311,343,3
311,432,4
311,247,4
311,375,4
311,107,4
311,55,4
311,468,5
311,204,1
311,435,5
311,349,1
311,225,2
311,495,3
311,71,2
311,249,2
311,459,2
311,90,5
312,186,5
312,400,3
312,242,4
312,255,3
312,71,5
312,34,5
312,54,5
312,168,4
312,96,3
312,124,4
312,76,4
312,254,5
312,86,4
312,425,3
312,305,3
312,333,2
312,375,3
312,445,3
312,213,1
313,77,5
313,143,5
313,117,5
313,254,5
313,498,4
313,409,5
313,17,4
313,97,4
313,121,3
313,117,3
313,225,5
313,263,4
313,455,5
313,310,4
313,20,4
313,307,4
313,17,4
313,11,4
313,60,2
313,471,4
313,133,3
313,309,1
313,385,4
313,3,2
313,180,3
313,449,3
314,220,3
314,413,5
314,128,3
314,463,5
314,391,4
314,485,4
314,188,5
314,115,3
314,134,4
314,391,5
314,319,5
314,165,4
314,168,4
314,115,5
314,292,4
314,490,4
314,381,3
314,101,5
314,306,3
314,318,1
315,65,4
315,68,4
315,475,3
315,55,4
315,101,5
315,434,4
315,145,4
315,94,4
315,449,4
315,311,5
315,341,3
315,497,2
315,257,2
315,349,4
315,312,5
316,362,4
316,114,4
316,493,4
316,464,4
316,185,5
316,440,4
316,150,4
316,173,5
316,39,5
316,293,3
316,394,5
316,111,4
316,215,5
316,454,4
316,490,4
316,367,5
316,160,4
316,330,3
316,119,4
316,430,4
316,41,5
316,44,3
316,397,2
316,192,3
316,74,3
316,401,2
316,326,3
316,78,5
316,401,3
317,348,3
317,203,4
317,468,3
317,348,4
317,144,5
317,218,4
317,35,4
317,434,4
317,123,3
317,39,3
317,374,5
317,493,4
317,500,4
317,255,3
317,480,4
317,54,3
317,108,3
317,15,2
317,7,2
318,162,4
318,497,5
318,16,5
318,486,4
318,252,3
318,403,4
318,36,4
318,162,5
318,29,4
318,192,3
318,393,4
318,263,3
318,455,4
318,158,4
318,248,4
318,446,4
318,117,4
318,83,4
318,209,2
318,471,4
318,476,2
318,114,1
318,65,3
318,68,2
318,218,3
318,483,5
318,430,3
319,235,5
319,345,5
319,91,5
319,282,3
319,480,4
319,94,5
319,12,5
319,2,4
319,301,3
319,2,5
319,494,4
319,236,4
319,13,4
319,127,4
319,321,5
319,97,3
319,289,3
319,442,1
319,371,3
319,415,3
319,423,4
319,219,3
320,221,5
320,389,3
320,385,4
320,39,5
320,278,4
320,238,4
320,141,5
320,204,5
320,81,4
320,62,4
320,464,4
320,440,5
320,436,5
320,240,5
320,274,4
320,208,2
320,232,4
320,382,4
320,46,4
320,23,2
320,390,5
321,247,4
321,68,5
321,105,3
321,278,4
321,264,3
321,19,4
321,436,4
321,285,5
321,302,4
321,43,4
321,410,5
321,362,5
321,75,5
321,67,4
321,391,5
321,370,2
321,172,2
321,98,1
322,35,5
322,452,4
322,392,4
322,461,3
322,233,5
322,227,5
322,490,3
322,185,4
322,450,5
322,221,5
322,218,4
322,233,5
322,215,4
322,289,3
322,238,3
322,411,4
322,184,4
322,422,5
322,442,4
322,90,3
322,179,1
322,250,4
322,384,5
322,230,2
322,467,3
322,211,2
322,496,3
322,328,2
323,242,4
323,246,5
323,46,5
323,246,4
323,256,3
323,17,4
323,64,5
323,143,4
323,92,4
323,17,5
323,100,5
323,74,4
323,446,4
323,346,5
323,370,4
323,78,4
323,260,3
323,443,3
323,124,2
323,238,2
323,31,4
323,336,3
324,153,5
324,309,5
324,1,4
324,181,5
324,30,3
324,15,3
324,266,5
324,347,3
324,30,5
324,91,4
324,494,5
324,321,4
324,198,4
324,282,3
324,352,5
324,271,3
324,290,3
324,128,2
324,123,1
324,172,3
324,221,2
324,272,4
324,272,2
325,15,4
325,474,3
325,218,4
325,198,5
325,211,4
325,318,4
325,450,5
325,166,4
325,138,4
325,468,3
325,432,4
325,291,4
325,436,4
325,452,5
325,318,4
325,270,3
325,123,5
325,90,4
325,477,5
325,17,3
325,51,1
325,83,3
325,24,3
325,171,2
325,323,3
325,21,3
326,144,3
326,468,4
326,368,4
326,42,4
326,195,4
326,308,4
326,298,5
326,394,3
326,154,4
326,457,5
326,238,4
326,40,4
326,210,4
326,160,5
326,378,1
326,17,3
326,155,1
326,435,2
326,318,3
326,241,2
326,400,5
327,490,5
327,123,5
327,247,3
327,322,4
327,445,5
327,476,5
327,26,5
327,361,3
327,229,4
327,233,3
327,482,4
327,328,5
327,453,3
327,163,3
327,180,2
327,249,4
327,275,1
327,5,2
327,80,3
328,96,4
328,268,4
328,328,4
328,125,4
328,279,3
328,99,4
328,54,5
328,124,4
328,312,4
328,484,4
328,379,4
328,35,3
328,84,2
328,463,3
328,215,3
328,280,3
329,108,5
329,279,4
329,148,4
329,350,5
329,224,4
329,255,4
329,130,5
329,131,5
329,376,4
329,268,3
329,127,4
329,314,3
329,181,3
329,223,4
329,105,5
329,31,5
329,335,3
329,452,3
329,423,1
329,74,2
329,141,1
329,6,4
329,444,2
330,172,3
330,190,5
330,115,4
330,197,4
330,462,4
330,462,4
330,413,4
330,451,4
330,64,5
330,274,4
330,53,5
330,273,3
330,431,5
330,60,4
330,103,4
330,79,4
330,142,3
330,231,1
330,138,4
330,207,1
330,145,2
330,452,3
330,241,4
330,91,1
331,455,4
331,300,4
331,315,4
331,239,5
331,381,3
331,345,5
331,32,4
331,108,5
331,303,4
331,79,4
331,359,4
331,346,5
331,226,4
331,446,4
331,386,2
331,35,2
331,361,4
331,205,2
331,138,4
331,278,3
332,246,3
332,307,5
332,426,4
332,104,5
332,197,4
332,448,4
332,388,4
332,29,5
332,30,4
332,295,5
332,131,4
332,380,4
332,433,4
332,97,4
332,500,4
332,142,1
332,500,5
332,428,5
332,184,2
332,299,2
332,270,3
333,434,3
333,385,4
333,454,4
333,72,4
333,491,3
333,238,4
333,385,4
333,493,4
333,170,5
333,237,4
333,120,3
333,330,4
333,471,5
333,427,4
333,289,5
333,212,5
333,277,4
333,216,4
333,361,4
333,70,3
333,99,3
333,435,4
333,266,3
333,44,1
333,222,4
333,370,3
333,353,5
333,58,3
334,459,5
334,99,3
334,267,4
334,31,5
334,167,5
334,478,5
334,425,4
334,294,3
334,204,5
334,328,4
334,425,4
334,131,4
334,312,4
334,179,4
334,99,4
334,315,4
334,155,5
334,460,4
334,418,4
334,355,4
334,333,4
334,95,5
334,41,1
334,476,4
334,20,3
334,64,3
334,24,1
334,300,3
334,225,2
334,482,2
335,369,5
335,290,4
335,168,3
335,463,4
335,391,4
335,200,4
335,219,5
335,310,4
335,443,3
335,84,5
335,244,3
335,256,5
335,161,4
335,259,5
335,342,3
335,98,3
335,78,4
335,64,4
335,297,3
335,212,5
335,325,4
335,488,3
335,426,2
335,124,4
335,49,4
335,72,3
336,499,5
336,84,4
336,10,5
336,197,5
336,404,5
336,463,4
336,462,4
336,118,5
336,300,4
336,346,4
336,435,3
336,246,4
336,386,4
336,428,4
336,462,4
336,87,4
336,222,4
336,53,5
336,138,2
336,389,3
336,343,3
336,155,5
336,291,1
336,484,2
336,465,3
336,322,3
337,476,4
337,184,4
337,35,4
337,123,4
337,328,5
337,185,3
337,195,5
337,22,4
337,195,5
337,301,4
337,450,5
337,72,5
337,297,4
337,195,4
337,483,5
337,130,5
337,374,5
337,40,5
337,236,3
337,165,2
337,405,2
337,79,5
337,342,3
337,193,1
337,481,4
337,405,4
338,39,3
338,227,4
338,169,4
338,442,5
338,228,5
338,18,4
338,285,4
338,440,3
338,6,5
338,472,4
338,113,4
338,478,3
338,93,3
338,298,4
338,236,2
338,245,3
338,259,2
338,53,5
338,129,3
338,295,3
339,202,4
339,320,5
339,443,5
339,202,4
339,420,4
339,424,3
339,165,5
339,197,4
339,45,5
339,83,5
339,159,4
339,188,4
339,115,5
339,290,3
339,495,4
339,205,5
339,437,3
339,314,4
339,131,5
339,163,4
339,461,2
339,185,3
339,461,1
340,293,4
340,271,4
340,385,5
340,215,4
340,278,4
340,127,3
340,410,4
340,144,4
340,218,4
340,436,4
340,363,3
340,165,2
340,24,4
340,373,3
340,282,3
341,445,3
341,252,3
341,32,5
341,125,4
341,488,4
341,207,4
341,267,5
341,286,4
341,105,4
341,321,3
341,341,5
341,271,3
341,494,3
341,326,4
341,76,3
341,126,5
341,96,4
341,318,3
341,426,2
341,344,3
341,451,3
341,463,4
341,416,3
341,481,3
341,363,5
341,251,3
342,263,4
342,263,3
342,7,4
342,178,3
342,426,4
342,458,3
342,7,5
342,178,4
342,251,5
342,73,4
342,77,4
342,193,3
342,498,4
342,208,4
342,244,3
342,162,4
342,205,4
342,330,4
342,173,2
342,407,3
343,166,4
343,12,5
343,108,5
343,314,5
343,204,4
343,333,4
343,179,4
343,139,5
343,268,5
343,105,3
343,223,4
343,459,4
343,44,4
343,315,4
343,151,3
343,453,1
343,104,4
343,111,4
343,278,5
343,140,2
343,56,3
344,134,4
344,462,3
344,152,5
344,463,5
344,25,5
344,342,4
344,217,3
344,265,4
344,481,4
344,222,4
344,331,4
344,41,4
344,258,4
344,202,5
344,161,4
344,10,4
344,369,4
344,64,4
344,78,4
344,163,3
344,478,2
344,145,1
344,361,4
344,430,2
344,417,3
344,182,3
344,411,3
344,422,4
345,149,3
345,158,4
345,335,3
345,380,4
345,78,5
345,451,4
345,128,4
345,344,5
345,359,4
345,24,5
345,156,4
345,259,3
345,24,5
345,200,4
345,8,5
345,205,3
345,310,4
345,320,3
345,26,1
345,150,4
345,191,3
345,433,4
345,96,2
345,131,3
345,196,3
345,268,3
346,357,5
346,31,5
346,153,4
346,321,4
346,126,4
346,167,4
346,312,3
346,268,4
346,38,4
346,437,5
346,315,4
346,407,4
346,157,5
346,32,4
346,268,5
346,15,5
346,8,2
346,329,3
346,430,3
346,114,4
346,5,3
346,81,3
346,324,4
347,480,4
347,19,5
347,56,4
347,483,4
347,311,4
347,203,4
347,471,3
347,144,3
347,278,5
347,204,4
347,432,4
347,225,3
347,251,3
347,137,3
347,153,3
347,32,2
347,390,3
348,444,5
348,293,4
348,454,5
348,389,5
348,112,4
348,215,3
348,402,3
348,351,4
348,177,4
348,227,4
348,40,4
348,330,5
348,287,4
348,383,3
348,80,4
348,71,2
348,352,2
348,16,2
348,428,2
349,332,4
349,484,3
349,366,4
349,77,4
349,66,3
349,135,4
349,125,4
349,407,4
349,186,3
349,370,5
349,403,4
349,260,5
349,130,3
349,134,3
349,287,3
349,173,3
349,94,1
349,319,3
350,178,3
350,334,3
350,161,3
350,10,3
350,290,4
350,115,5
350,171,4
350,106,4
350,246,4
350,10,5
350,9,5
350,481,5
350,60,5
350,255,2
350,43,3
350,367,3
350,437,3
350,54,3
350,430,1
351,170,4
351,114,5
351,49,3
351,461,4
351,22,5
351,119,5
351,423,5
351,22,4
351,475,4
351,177,4
351,313,4
351,73,5
351,376,5
351,149,4
351,68,2
351,108,4
352,32,4
352,92,3
352,429,5
352,462,3
352,132,5
352,249,4
352,223,4
352,61,5
352,378,5
352,350,5
352,307,4
352,363,3
352,69,5
352,463,3
352,284,5
352,268,4
352,176,5
352,408,4
352,127,1
352,491,3
352,237,2
352,118,1
352,222,3
353,478,4
353,351,5
353,364,3
353,309,4
353,191,5
353,475,5
353,233,5
353,494,3
353,343,5
353,340,3
353,457,5
353,317,4
353,111,5
353,291,4
353,127,5
353,474,4
353,190,3
353,236,3
353,190,4
353,23,3
353,466,1
353,395,3
353,78,4
353,124,2
354,132,5
354,69,4
354,157,4
354,63,3
354,407,4
354,257,4
354,18,3
354,129,3
354,32,5
354,341,3
354,333,3
354,304,5
354,179,4
354,271,5
354,186,3
354,126,4
354,54,4
354,463,5
354,135,1
354,234,3
354,316,1
354,206,2
354,400,5
354,197,1
354,293,4
355,490,4
355,365,5
355,440,4
355,39,4
355,449,5
355,479,4
355,482,4
355,357,4
355,308,5
355,365,5
355,417,5
355,405,3
355,497,3
355,413,2
355,134,2
355,158,1
356,101,5
356,318,4
356,194,3
356,34,3
356,31,5
356,437,4
356,445,3
356,108,4
356,295,4
356,12,5
356,325,4
356,398,3
356,1,3
356,445,4
356,48,3
356,291,5
356,280,3
356,176,3
356,168,3
356,281,4
356,51,3
356,89,4
356,191,3
356,409,4
357,363,4
357,346,4
357,179,4
357,162,3
357,497,5
357,396,5
357,159,5
357,102,5
357,344,4
357,316,5
357,384,4
357,434,5
357,107,2
357,6,5
357,330,2
357,271,2
358,117,5
358,377,3
358,161,5
358,189,3
358,319,3
358,338,3
358,17,4
358,424,5
358,171,4
358,52,4
358,83,3
358,431,4
358,456,3
358,168,4
358,428,4
358,117,4
358,275,3
358,187,3
358,255,3
358,109,4
358,145,5
358,321,4
358,423,5
358,58,3
358,131,3
358,207,1
358,354,3
359,471,5
359,414,3
359,493,5
359,468,4
359,33,5
359,270,4
359,278,4
359,234,4
359,351,4
359,283,5
359,228,5
359,123,5
359,291,4
359,85,4
359,196,3
359,238,5
359,72,4
359,330,5
359,317,4
359,217,3
359,74,5
359,246,2
359,51,2
359,248,2
359,98,4
359,256,1
359,350,1
359,128,2
360,15,5
360,255,4
360,21,4
360,418,3
360,466,4
360,318,4
360,139,4
360,235,5
360,295,5
360,204,4
360,69,4
360,338,5
360,232,3
360,234,2
360,344,3
360,465,2
360,354,4
361,161,4
361,256,4
361,172,4
361,335,4
361,420,5
361,258,3
361,431,3
361,428,5
361,75,5
361,8,4
361,226,4
361,300,4
361,102,3
361,374,1
361,253,3
361,389,2
361,213,4
361,6,3
362,56,4
362,240,4
362,452,4
362,81,4
362,297,5
362,432,4
362,234,3
362,491,4
362,375,5
362,234,5
362,39,4
362,235,5
362,270,1
362,321,5
362,205,2
362,331,1
363,345,3
363,13,3
363,357,3
363,90,4
363,294,3
363,301,4
363,166,4
363,350,4
363,268,5
363,321,5
363,267,4
363,496,5
363,321,4
363,30,3
363,113,4
363,124,4
363,164,4
363,91,3
363,360,3
363,217,5
363,210,3
363,55,5
363,273,3
363,37,2
363,362,3
363,330,3
364,381,4
364,155,5
364,217,4
364,121,5
364,393,5
364,219,4
364,253,5
364,290,5
364,463,4
364,470,4
364,396,5
364,25,4
364,67,3
364,404,5
364,488,4
364,420,5
364,341,3
364,147,1
364,340,5
364,245,2
364,98,4
364,35,4
364,480,4
364,264,2
364,302,3
365,330,3
365,33,4
365,472,5
365,276,5
365,146,4
365,474,4
365,298,4
365,49,4
365,283,5
365,176,3
365,322,4
365,452,5
365,65,4
365,482,5
365,338,3
365,295,4
365,269,5
365,376,3
365,462,4
365,24,5
366,408,3
366,133,3
366,185,4
366,362,4
366,313,3
366,114,4
366,183,5
366,182,5
366,406,5
366,141,5
366,394,5
366,212,5
366,493,4
366,59,4
366,461,3
366,493,4
366,239,5
366,355,3
366,381,4
366,116,3
366,217,3
366,393,3
366,437,3
367,254,5
367,137,5
367,458,4
367,388,3
367,381,4
367,121,4
367,104,5
367,373,3
367,246,4
367,117,5
367,307,4
367,87,5
367,137,5
367,81,4
367,23,3
367,194,3
367,98,5
367,203,3
367,215,2
368,127,3
368,93,4
368,297,3
368,283,5
368,277,5
368,85,4
368,318,4
368,169,4
368,176,3
368,38,5
368,425,3
368,452,3
368,90,4
368,40,4
368,27,4
368,377,2
368,5,4
368,189,3
368,481,2
368,224,3
368,159,2
368,73,3
369,241,4
369,350,4
369,257,5
369,378,5
369,175,3
369,236,4
369,279,4
369,318,3
369,328,3
369,99,5
369,333,4
369,76,5
369,220,3
369,40,2
369,107,4
369,440,5
369,78,4
369,171,4
370,195,4
370,154,4
370,119,3
370,210,5
370,35,5
370,233,3
370,289,3
370,473,4
370,439,5
370,453,4
370,72,3
370,65,4
370,474,4
370,35,4
370,317,5
370,273,5
370,48,2
370,118,3
370,127,1
370,309,2
370,94,1
370,404,3
371,158,4
371,246,5
371,67,4
371,16,4
371,208,4
371,356,5
371,88,4
371,20,4
371,446,5
371,332,5
371,189,3
371,335,5
371,303,3
371,8,2
371,152,2
371,481,3
371,98,4
372,73,4
372,488,5
372,131,5
372,312,4
372,158,5
372,223,5
372,99,5
372,359,5
372,186,4
372,262,4
372,128,5
372,257,5
372,143,5
372,455,3
372,226,4
372,86,3
372,316,4
372,70,3
372,28,2
372,113,1
372,480,3
372,114,3
